Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Scaled_price
2021-05-06,12325.860334405745,12404.3134765625,12203.822113273014,12404.3134765625,479298,0.0,0.0,0.9812883186328332
2021-05-07,12369.44637035473,12443.541010346284,12094.8603515625,12094.8603515625,488607,0.0,0.0,0.9252850665553546
2021-05-10,12160.23687514026,12203.821953545781,12003.330592880386,12138.4443359375,340735,0.0,0.0,0.9331726742939871
2021-05-11,12107.936131568471,12330.220056230095,12025.124473361198,12317.14453125,284701,0.0,0.0,0.9655129264222556
2021-05-12,12290.99286648337,12395.59706109174,12160.237623222909,12186.388671875,152917,0.0,0.0,0.9418493962731079
2021-05-13,12160.238159179688,12552.50390625,12081.785009765625,12552.50390625,552993,0.0,0.0,1.0081070686107463
2021-05-14,12552.504387842466,12726.8447265625,12517.63632009846,12726.8447265625,678003,0.0,0.0,1.0396583832318391
2021-05-17,12709.409720058575,13136.543517234753,12609.164032966206,13114.7509765625,1080144,0.0,0.0,1.1098596827054814
2021-05-18,13092.957998413125,13228.071746066524,12962.202758748548,13132.1845703125,519180,0.0,0.0,1.1130147258009344
2021-05-19,12997.071642287234,13010.147167078268,12818.372803476444,12905.54296875,293202,0.0,0.0,1.0719982818934826
2021-05-20,12914.259604861,13502.658203125,12914.259604861,13502.658203125,865218,0.0,0.0,1.1800611589124361
2021-05-21,13428.563857866051,13607.2626953125,13337.035185027627,13607.2626953125,594959,0.0,0.0,1.1989919476850917
2021-05-25,13602.904222094608,13676.998862202141,13389.33731825525,13489.5830078125,564090,0.0,0.0,1.1776948765908464
2021-05-26,13585.470337263167,13716.2255859375,13476.507630034557,13716.2255859375,556450,0.0,0.0,1.2187114972316107
2021-05-27,13681.357358637544,13729.300949253986,13441.639405555332,13528.8095703125,701261,0.0,0.0,1.184793900288928
2021-05-28,13546.242807421128,13676.998046875,13441.63861585803,13676.998046875,176427,0.0,0.0,1.2116122968002163
2021-05-31,13676.998716678674,13676.998716678674,13498.29988067363,13611.62109375,88625,0.0,0.0,1.199780708458955
2021-06-01,13668.282067444059,13912.358532934131,13668.282067444059,13829.546875,506053,0.0,0.0,1.2392198075519927
2021-06-02,13860.05669280773,13886.207743171517,13703.150390625,13703.150390625,260376,0.0,0.0,1.216345214910021
2021-06-03,13711.866575053627,13990.811095334439,13711.866575053627,13969.0185546875,542683,0.0,0.0,1.2644606825155544
2021-06-04,13938.509042645028,14200.01953125,13868.772912350369,14200.01953125,376924,0.0,0.0,1.306266063930182
2021-06-07,14165.151392182324,14509.47353371537,14130.283327216952,14474.60546875,487457,0.0,0.0,1.3559592298167544
2021-06-08,14422.304455670803,14818.92872447287,14417.945947222428,14779.7021484375,1229102,0.0,0.0,1.411174074586995
2021-06-09,14648.94653400694,14840.720901009709,14356.926475161816,14561.7763671875,599204,0.0,0.0,1.3717349754939572
2021-06-10,14531.26638201158,14627.153562696718,14400.511135622752,14539.9833984375,349984,0.0,0.0,1.3677909948913283
2021-06-11,14448.454430621603,14583.568182461504,14409.227857506794,14435.37890625,236275,0.0,0.0,1.3488602061186727
2021-06-14,14435.378349556524,14513.831492760635,14330.774158617709,14496.3974609375,193948,0.0,0.0,1.3599030336860707
2021-06-15,14505.115624999999,14679.455957031249,14417.945458984374,14644.587890625,281455,0.0,0.0,1.386721783663984
2021-06-16,14679.455707859848,14714.323773674243,14182.585770004735,14383.0771484375,520306,0.0,0.0,1.339394900099001
2021-06-17,14417.945254249924,14627.15364971667,14370.001663622128,14614.078125,415409,0.0,0.0,1.3812002815136286
2021-06-18,14644.587227265793,14688.172308299321,14282.8310546875,14282.8310546875,953422,0.0,0.0,1.3212528721002088
2021-06-21,14322.05803326231,14383.0771484375,14047.472014973959,14383.0771484375,289461,0.0,0.0,1.339394900099001
2021-06-22,14383.076318523981,14444.095430178326,14125.924347980674,14221.8115234375,249648,0.0,0.0,1.3102098677994982
2021-06-23,14365.643310841375,14509.474084281232,14261.039111976024,14452.8134765625,378534,0.0,0.0,1.3520154259474382
2021-06-24,14539.984595268446,14601.00371527257,14400.512320973305,14531.267578125,350856,0.0,0.0,1.3662136500769144
2021-06-25,14557.417846315298,14775.343263176306,14531.266796291979,14601.0029296875,419788,0.0,0.0,1.3788339991920389
2021-06-28,14618.43659268466,14618.43659268466,14352.567590849905,14383.0771484375,207424,0.0,0.0,1.339394900099001
2021-06-29,14435.379305875576,14518.190962521601,14173.868811203916,14186.9443359375,417546,0.0,0.0,1.3038997816085922
2021-06-30,14173.86900658101,14426.662488248197,13886.207458476967,13908.0,520969,0.0,0.0,1.2534178549481563
2021-07-01,13947.226058931861,14252.321628970994,13947.226058931861,14200.01953125,387769,0.0,0.0,1.306266063930182
2021-07-02,14208.73703581417,14291.548693384866,14008.245654327222,14025.6796875,286425,0.0,0.0,1.2747149260424018
2021-07-05,14025.67862894541,14086.697740444863,13890.564882053768,13912.357421875,177215,0.0,0.0,1.254206438988707
2021-07-06,13877.489606386342,13942.867227019444,13772.88541337338,13785.9609375,153406,0.0,0.0,1.231331846346735
2021-07-07,13947.22619047619,14008.245305059523,13690.074207589285,13729.30078125,231113,0.0,0.0,1.2210777795532004
2021-07-08,13729.300014724226,13816.47017354787,13685.714935312402,13759.8095703125,242472,0.0,0.0,1.2265991049702432
2021-07-09,13807.754141566265,14108.4912109375,13781.603092055724,14108.4912109375,271626,0.0,0.0,1.2897017342124286
2021-07-12,13995.169063988793,14152.075350598447,13951.583984375,13951.583984375,265567,0.0,0.0,1.2613054626867888
2021-07-13,13990.812169299013,14030.038745474618,13685.716576822088,13694.43359375,300602,0.0,0.0,1.2147676933622944
2021-07-14,13663.92320342606,13790.319941193,13572.39453125,13572.39453125,397075,0.0,0.0,1.1926816847608732
2021-07-15,13637.771022671084,13890.564477230024,13554.959373763844,13772.884765625,174261,0.0,0.0,1.228965387291833
2021-07-16,13912.358374707943,13990.8115234375,13816.471192927374,13990.8115234375,243773,0.0,0.0,1.2684046631181831
2021-07-19,13916.716785285564,13986.452917000117,13886.207227660445,13955.943359375,144827,0.0,0.0,1.2620944001939647
2021-07-20,13951.58485114284,14034.39650755387,13751.093472463499,13955.943359375,229957,0.0,0.0,1.2620944001939647
2021-07-21,13925.43294576774,13999.527581159931,13873.130850196781,13912.357421875,221144,0.0,0.0,1.254206438988707
2021-07-22,13947.227251259445,13947.227251259445,13755.452876554627,13842.623046875,183060,0.0,0.0,1.241586266606895
2021-07-23,13729.301074772566,13860.056323103734,13729.301074772566,13833.9052734375,103813,0.0,0.0,1.240008568325856
2021-07-26,13772.885675000001,13777.244183125,13620.337890625,13620.337890625,255744,0.0,0.0,1.2013582300066814
2021-07-27,13642.13117638413,13685.71626001475,13541.885484033703,13668.2822265625,376663,0.0,0.0,1.2100349519858022
2021-07-28,13650.848238502358,13860.056640625,13650.848238502358,13860.056640625,241460,0.0,0.0,1.244741309702348
2021-07-29,13886.207255643956,14226.1708984375,13877.49023916207,14226.1708984375,469630,0.0,0.0,1.310998805306674
2021-07-30,14200.019092964438,14291.547761151134,14099.773408759962,14217.453125,240176,0.0,0.0,1.309421107025635
2021-08-02,14256.680052317943,14513.83203125,14239.246019847973,14513.83203125,268667,0.0,0.0,1.3630582535148363
2021-08-03,14513.832162795417,14553.058736208377,14295.906754945636,14431.0205078125,231906,0.0,0.0,1.3480714453448095
2021-08-04,14444.09626361269,14513.832395241478,14313.341016808712,14383.0771484375,135875,0.0,0.0,1.339394900099001
2021-08-05,14435.379247159091,14522.549411695076,14335.133557942709,14383.0771484375,256813,0.0,0.0,1.339394900099001
2021-08-06,14470.247729801598,14470.247729801598,14348.209495935802,14444.0966796875,159189,0.0,0.0,1.3504379043997117
2021-08-09,14444.096619825023,14444.096619825023,14287.190319790714,14291.548828125,76702,0.0,0.0,1.3228305703812477
2021-08-10,14304.623147202698,14339.4912109375,14208.735971931992,14339.4912109375,323095,0.0,0.0,1.3315069388937435
2021-08-11,14383.076787725224,14513.83203125,14335.133198432806,14513.83203125,317657,0.0,0.0,1.3630582535148363
2021-08-12,14513.832678189694,14557.41776130738,14435.379528577858,14526.908203125,300484,0.0,0.0,1.3654247125697385
2021-08-13,14522.549365585657,14539.9833984375,14417.945168474596,14539.9833984375,210825,0.0,0.0,1.3677909948913283
2021-08-16,14531.26638201158,14544.341906650461,14422.303676687558,14539.9833984375,169336,0.0,0.0,1.3677909948913283
2021-08-17,14531.265559784355,15272.2119140625,14483.321972154592,15272.2119140625,1076850,0.0,0.0,1.5003059860999801
2021-08-18,15237.345019531249,15690.629882812498,15237.345019531249,15690.6298828125,600202,0.0,0.0,1.5760291411906027
2021-08-19,15559.874486396386,15559.874486396386,15185.042776079834,15463.9873046875,400155,0.0,0.0,1.5350125205498384
2021-08-23,15533.723314976813,15603.459446581648,15437.836134020166,15507.572265625,192343,0.0,0.0,1.5429003050217833
2021-08-24,15533.724572753907,15533.724572753907,15285.28958379572,15341.9501953125,202087,0.0,0.0,1.5129268654150423
2021-08-25,15341.949430664345,15341.949430664345,14997.627270146595,15023.7783203125,373830,0.0,0.0,1.4553457383232122
2021-08-26,15032.49602727642,15119.666198498666,14853.797176270815,14919.1748046875,303954,0.0,0.0,1.4364151262838691
2021-08-27,14949.683291979614,15232.986328125,14871.230143508583,15232.986328125,257595,0.0,0.0,1.4932071391352109
2021-08-30,15272.21294126973,15468.345812946996,15254.77890823175,15463.9873046875,248019,0.0,0.0,1.5350125205498384
2021-08-31,15507.57095259979,15559.873046875,15368.098701199231,15559.873046875,517145,0.0,0.0,1.5523654343081423
2021-09-01,15559.875660905935,15686.272409972118,15437.83742042824,15533.724609375,362689,0.0,0.0,1.547633223131588
2021-09-02,15450.91024184621,15564.2314453125,15381.174116636184,15564.2314453125,184766,0.0,0.0,1.5531541950820056
2021-09-03,15442.195654107094,15734.215724337175,15442.195654107094,15699.34765625,257763,0.0,0.0,1.5776068394716416
2021-09-06,15708.062332802276,15987.0068359375,15708.062332802276,15987.0068359375,300516,0.0,0.0,1.629665934213179
2021-09-07,15952.140490155274,16117.763806719728,15917.272423510125,16034.9521484375,413805,0.0,0.0,1.6383428329256122
2021-09-08,16026.234583354539,16056.744140624998,15869.328288820745,16056.744140625,326312,0.0,0.0,1.6422866367949285
2021-09-09,16004.4426,16344.40625,15952.140500000001,16344.40625,387899,0.0,0.0,1.6943462617364033
2021-09-10,16300.8203125,16387.99047459893,16156.989545036764,16300.8203125,196229,0.0,0.0,1.6864583005311458
2021-09-13,16292.105028226884,16370.558182455907,16152.632754041957,16309.5390625,208727,0.0,0.0,1.6880361755454973
2021-09-14,16204.933862304686,16313.896569824217,15917.272314453125,16039.310546875,287460,0.0,0.0,1.6391315936994755
2021-09-15,16161.3482595937,16161.3482595937,15908.55478627751,15943.4228515625,268660,0.0,0.0,1.6217783264745464
2021-09-16,15908.554895790607,16039.310141509433,15847.535781121822,15939.064453125,248864,0.0,0.0,1.6209895657006832
2021-09-17,15886.762289534874,15939.064387607417,15738.57301166267,15786.5166015625,373145,0.0,0.0,1.5933822316822193
2021-09-20,15703.704981192954,15703.704981192954,15272.212671135196,15280.9296875,411254,0.0,0.0,1.501883684381019
2021-09-21,15324.514914058007,15664.478555496155,15141.457568668236,15158.8916015625,377356,0.0,0.0,1.4797978525129105
2021-09-22,15298.364014363491,15455.270311946706,15224.269373838084,15385.5341796875,232815,0.0,0.0,1.5208144731536748
2021-09-23,15681.91224034734,15690.629256601007,15533.722964034996,15599.1005859375,256303,0.0,0.0,1.5594646347395367
2021-09-24,15647.045050223214,15677.554608816963,15254.779296875,15254.779296875,229193,0.0,0.0,1.4971511197378395
2021-09-27,15429.118191583048,15450.910731401667,15228.626825251742,15311.4384765625,297809,0.0,0.0,1.5074050097980618
2021-09-28,15429.119397073484,15463.987463507548,15219.910998469099,15302.72265625,277956,0.0,0.0,1.505827664983648
2021-09-29,15289.64825174979,15490.1396484375,15289.64825174979,15490.1396484375,159439,0.0,0.0,1.539745438659643
2021-09-30,15498.855040564904,15943.422873561984,15485.77951606499,15864.9697265625,718083,0.0,0.0,1.6075802790783829
2021-10-01,15764.724240288744,16283.38671875,15694.988108730928,16283.38671875,493445,0.0,0.0,1.6833032574356928
2021-10-04,16283.386987053813,16387.991186114115,16013.159472814697,16117.763671875,331843,0.0,0.0,1.653329641095639
2021-10-05,16082.895189713965,16226.725959703277,16000.083534265574,16056.744140625,160884,0.0,0.0,1.6422866367949285
2021-10-06,16017.516281364984,16030.591804859976,15603.45803735691,15991.365234375,290731,0.0,0.0,1.6304546949870422
2021-10-07,16170.064444197029,16261.593110862295,16069.81876165888,16209.291015625,316683,0.0,0.0,1.66989379408008
2021-10-08,16213.649633119285,16283.385760573561,16126.479473801439,16204.9326171875,138238,0.0,0.0,1.6691050333062167
2021-10-11,16100.329134842585,16370.556640625,16100.329134842585,16370.556640625,215569,0.0,0.0,1.6990788263795829
2021-10-12,16309.538800425948,16475.162123359187,16204.934596468112,16435.935546875,296293,0.0,0.0,1.7109107681874693
2021-10-13,16353.12403316728,16754.106818628738,16318.255964866283,16623.3515625,309812,0.0,0.0,1.7448283651301517
2021-10-14,16623.348080753658,16780.254355244255,16623.348080753658,16684.3671875,167486,0.0,0.0,1.7558706624976121
2021-10-15,16697.445792557566,16719.238334703947,16318.255559210527,16562.33203125,286069,0.0,0.0,1.7337853608294411
2021-10-18,16396.706768713902,16640.78321184202,16396.706768713902,16601.556640625,187123,0.0,0.0,1.740884031060898
2021-10-19,16640.784816666666,16645.143325,16344.40625,16344.40625,126421,0.0,0.0,1.6943462617364033
2021-10-20,16387.990816959496,16510.02904644749,16187.4994399435,16248.5185546875,217152,0.0,0.0,1.6769929945114743
2021-10-21,16296.46131084617,16553.61328125,16200.574135441351,16553.61328125,249651,0.0,0.0,1.7322074858150895
2021-10-22,16462.085694195255,16723.596189734493,16462.085694195255,16549.255859375,149357,0.0,0.0,1.731418901774539
2021-10-25,16566.6894967007,16693.086233192233,16383.632154195719,16409.783203125,144751,0.0,0.0,1.7061778500776648
2021-10-26,16475.16221590909,16780.2578125,16475.16221590909,16780.2578125,251888,0.0,0.0,1.773224459922479
2021-10-27,16653.861136662286,16758.465341655716,16483.879303547965,16584.125,14671237,0.0,0.0,1.73772934143207
2021-10-28,16540.53862686363,16649.50133191543,16056.744216433624,16170.0654296875,412300,0.0,0.0,1.6627949471153107
2021-10-29,16231.084292048341,16431.575666225093,16170.065178168461,16296.4619140625,308479,0.0,0.0,1.6856695397572825
2021-11-02,16318.255569556452,16340.04811171665,16156.990757570984,16213.6513671875,353928,0.0,0.0,1.6706829083205683
2021-11-03,16300.820400876697,16374.9150390625,16187.499189533704,16374.9150390625,242681,0.0,0.0,1.699867587153446
2021-11-04,16562.331064755155,16911.01171875,16479.519409431377,16911.01171875,435606,0.0,0.0,1.7968876366050015
2021-11-05,16649.502435091712,17076.63626719616,16510.030163384137,16514.388671875,478564,0.0,0.0,1.725108815583633
2021-11-08,16562.33106682199,16562.33106682199,16135.197265625,16135.197265625,374717,0.0,0.0,1.656484684191092
2021-11-09,16196.2155187737,16353.12180474675,16074.177296350217,16091.611328125,560590,0.0,0.0,1.6485967229858345
2021-11-10,16113.404714515893,16213.650402488267,15769.082568871652,15786.5166015625,349980,0.0,0.0,1.5933822316822193
2021-11-11,15843.17615981998,16183.139774803736,15742.930478478615,16100.328125,454650,0.0,0.0,1.650174244533561
2021-11-12,16043.667454783817,16187.498214362156,15843.176092947346,15908.5537109375,235133,0.0,0.0,1.6154678868170154
2021-11-15,15864.968959657484,15939.063594908632,15429.1181640625,15429.1181640625,360777,0.0,0.0,1.5287020808923073
2021-11-16,15533.723424980673,15764.724362557547,15280.929946122962,15503.2138671875,708333,0.0,0.0,1.54211154424792
2021-11-17,15599.100650764627,15777.799484707446,15311.439113198137,15363.7412109375,412899,0.0,0.0,1.516870492551046
2021-11-18,15411.684607768204,15786.516303545372,15363.74101877345,15681.912109375,263446,0.0,0.0,1.5744514429095635
2021-11-19,15729.857495857008,15899.839330808081,15437.83742042824,15533.724609375,496943,0.0,0.0,1.547633223131588
2021-11-22,15559.873228843167,15599.099800008318,14648.94507623022,14736.115234375,840897,0.0,0.0,1.4032859366484247
2021-11-23,14749.191799619437,14914.815111790105,14269.755895967504,14888.6640625,1361627,0.0,0.0,1.4308934474002013
2021-11-24,15124.023093793645,15673.195113914106,15045.569948062152,15603.458984375,557744,0.0,0.0,1.5602533955134
2021-11-25,15681.913636324103,16126.481504835792,15546.799872364669,15660.12109375,541700,0.0,0.0,1.57050781577356
2021-11-26,15193.759402584257,15320.156138865079,14932.248913727384,14936.607421875,683311,0.0,0.0,1.4395699926460095
2021-11-29,15219.91095027488,15559.874596930506,15084.797193270722,15459.62890625,547182,0.0,0.0,1.5342237597759751
2021-11-30,15307.080887261103,15511.930773850303,15185.042656952643,15507.572265625,796223,0.0,0.0,1.5429003050217833
2021-12-01,15516.289040665175,15690.629366964784,15450.911418302823,15594.7421875,377556,0.0,0.0,1.5586758739656734
2021-12-02,15503.214136928547,15607.818336896578,15080.438828724424,15337.5908203125,531426,0.0,0.0,1.5121379279078664
2021-12-03,15538.08204220683,15638.327732801712,15150.1748046875,15150.1748046875,346272,0.0,0.0,1.478220330965184
2021-12-06,15280.931179603884,15394.252403411556,15015.06215451665,15067.3642578125,217368,0.0,0.0,1.4632336995284698
2021-12-07,15254.778518069184,15372.458238065718,15150.17432251671,15324.5146484375,292271,0.0,0.0,1.5097714688529642
2021-12-08,15359.383374510327,15402.96845786592,15219.911107772437,15298.3642578125,497971,0.0,0.0,1.5050389042097847
2021-12-09,15372.459799901142,15394.252342855354,15045.571655587963,15224.2705078125,273212,0.0,0.0,1.4916297943207968
2021-12-10,15176.325403836163,15411.684844332187,15084.796732532153,15206.8349609375,235792,0.0,0.0,1.4884743977587187
2021-12-13,15298.36414823029,15324.515198056324,14927.890942361464,14954.0419921875,303636,0.0,0.0,1.4427252124747751
2021-12-14,15036.852503514354,15063.003551346552,14644.58678603137,14727.3984375,527370,0.0,0.0,1.4017084151006982
2021-12-15,14818.928210336895,14893.02285138858,14557.41771250742,14683.814453125,12636244,0.0,0.0,1.3938208073620657
2021-12-16,14997.62700130782,15080.438658682086,14749.192029185022,14840.720703125,319983,0.0,0.0,1.422216902154393
2021-12-17,14810.211206054686,15019.419604492186,14670.738940429686,14993.2685546875,759646,0.0,0.0,1.4498242361728568
2021-12-20,14775.343028837213,14914.815293416208,14644.587780794407,14648.9462890625,239002,0.0,0.0,1.3875105444378473
2021-12-21,14775.342355158657,14888.663564962233,14666.379653424448,14714.3232421875,318008,0.0,0.0,1.3993421327791085
2021-12-22,14775.342078575723,14840.719698392428,13511.374762119392,13598.544921875,1309337,0.0,0.0,1.1974142494040527
2021-12-23,14095.415943174292,14221.81268477975,13873.132018281933,13982.0947265625,1000590,0.0,0.0,1.2668271415704566
2021-12-27,14191.30167376161,14339.490941853715,14034.39538989938,14077.98046875,286419,0.0,0.0,1.2841800553287608
2021-12-28,14121.566296571273,14252.321540058045,14082.339723525241,14125.9248046875,281258,0.0,0.0,1.2928567773078816
2021-12-29,14243.604689641063,14322.05783664643,14156.434526301766,14313.3408203125,164659,0.0,0.0,1.326774374250564
2021-12-30,14383.076907238328,14587.926790462632,14300.265252317866,14470.2470703125,245151,0.0,0.0,1.3551704690428912
2022-01-03,14592.285515115938,14849.4375,14539.98341649545,14849.4375,397648,0.0,0.0,1.4237944237021194
2022-01-04,14919.173131740516,15063.003898128898,14574.85099402287,14675.0966796875,424148,0.0,0.0,1.3922431090810268
2022-01-05,14770.98551360968,14919.174804687498,14657.66429102076,14919.1748046875,328985,0.0,0.0,1.4364151262838691
2022-01-06,14818.927756320225,14858.154329792838,14601.002348139045,14740.474609375,377827,0.0,0.0,1.4040748741556006
2022-01-07,14775.343356307265,14984.5517578125,14596.644513354875,14984.5517578125,356837,0.0,0.0,1.4482467146251303
2022-01-10,14984.551077434468,15202.47648577412,14849.437324263883,15089.1552734375,277350,0.0,0.0,1.4671773266644734
2022-01-11,15193.760853933458,15769.083984375,15132.741734038142,15769.083984375,730452,0.0,0.0,1.5902273653200787
2022-01-12,15821.385608303932,16292.104518964214,15673.196321614583,16213.6513671875,1024699,0.0,0.0,1.6706829083205683
2022-01-13,16196.216011443179,16196.216011443179,15795.233268425749,15878.044921875,549822,0.0,0.0,1.6099465613999726
2022-01-14,15790.875347702831,15952.140152523423,15350.666015625,15350.666015625,550040,0.0,0.0,1.5145042102294561
2022-01-17,15525.004935628795,15799.59092971768,15341.947606236203,15795.232421875,267543,0.0,0.0,1.5949595764966331
2022-01-18,15690.629622781065,15764.72426266642,15350.665980954142,15468.345703125,327666,0.0,0.0,1.5358012813237016
2022-01-19,15333.231676689376,15821.38458964822,15324.51466038654,15673.1953125,444753,0.0,0.0,1.572873921361837
2022-01-20,15690.629857970605,15738.573449203292,15368.100244223431,15420.40234375,484563,0.0,0.0,1.5271247360778932
2022-01-21,15337.590462145503,15337.590462145503,14949.68322965589,15080.4384765625,537394,0.0,0.0,1.465599805116747
2022-01-24,15080.43709433343,15202.475313593934,14740.47348353632,14940.96484375,628463,0.0,0.0,1.4403585766865603
2022-01-25,15006.342938311689,15067.362049881936,14662.02080873672,14766.625,536566,0.0,0.0,1.4088074387987801
2022-01-26,14923.53171548267,15294.00490351305,14906.097683104768,15215.5517578125,411967,0.0,0.0,1.4900519193064452
2022-01-27,15080.437182685575,15681.911266850491,15023.776580554097,15559.873046875,543017,0.0,0.0,1.5523654343081423
2022-01-28,15498.85498644327,15690.629345105672,15263.495546266684,15673.1953125,432136,0.0,0.0,1.572873921361837
2022-01-31,15721.138719102204,15952.1396484375,15712.42170290087,15952.1396484375,586943,0.0,0.0,1.623355848022273
2022-02-01,16004.442010198096,16078.536649134197,15734.214503489957,15786.5166015625,344468,0.0,0.0,1.5933822316822193
2022-02-02,15908.555717024938,16021.876935831142,15612.177144762556,15751.6494140625,553063,0.0,0.0,1.5870721454913133
2022-02-03,15677.554233522927,15843.177547638545,15324.515063960695,15385.5341796875,412805,0.0,0.0,1.5208144731536748
2022-02-04,15498.855343247993,15498.855343247993,15084.797059331075,15193.759765625,674455,0.0,0.0,1.486108115437129
2022-02-07,15289.64714305032,15642.686315965679,15263.496093204738,15612.1767578125,322161,0.0,0.0,1.561831093794439
2022-02-08,15642.685635431832,15856.252533212873,15625.25160295991,15716.7802734375,470320,0.0,0.0,1.5807617058337822
2022-02-09,15834.460365612606,15934.7060546875,15760.365725861597,15934.7060546875,459621,0.0,0.0,1.62020080492682
2022-02-10,15925.98896242252,15952.1400116219,15638.327421229338,15821.384765625,290766,0.0,0.0,1.5996924946064377
2022-02-11,15664.479325952423,15769.083528462956,15372.459260610516,15516.2900390625,345135,0.0,0.0,1.5444780033028225
2022-02-14,15167.607312464092,15254.777469432276,14871.228778772263,15171.9658203125,621172,0.0,0.0,1.4821639581011878
2022-02-15,15084.796754301264,15398.609342082163,15049.928688992275,15128.3818359375,626791,0.0,0.0,1.4742763503625553
2022-02-16,15294.00664526598,15385.535325673669,15202.477964858288,15224.2705078125,298312,0.0,0.0,1.4916297943207968
2022-02-17,15333.231989490787,15376.817071894115,14923.532214899504,14962.7587890625,438399,0.0,0.0,1.4443027340225016
2022-02-18,15041.211638448325,15049.928654755742,14391.793923545747,14470.2470703125,816707,0.0,0.0,1.3551704690428912
2022-02-21,14631.512520750413,14718.682687689647,13825.1884765625,13825.1884765625,887116,0.0,0.0,1.2384310467781294
2022-02-22,13293.450148478005,13624.696775128605,12517.635680796338,13450.3564453125,1883838,0.0,0.0,1.1705958528927645
2022-02-23,13554.96069095799,13711.866988345286,13223.714063140369,13293.4501953125,793911,0.0,0.0,1.1421997581004373
2022-02-24,11288.535794280842,12548.144614569323,10547.589429405265,11340.837890625,3517112,0.0,0.0,0.7888259180107613
2022-02-25,11855.141790254238,13328.317498013772,11837.707758209746,12857.5986328125,2255885,0.0,0.0,1.0633215599143617
2022-02-28,11872.576741727942,12042.558567325368,10504.005120251226,11114.1962890625,4548334,0.0,0.0,0.7478094741033096
2022-03-01,11332.12143928036,11332.12143928036,8594.978260869564,8721.375,5302772,0.0,0.0,0.31476885178700736
2022-03-02,8717.016891057312,9056.980549808548,8159.127810029644,8821.62109375,6095630,0.0,0.0,0.33291087978579975
2022-03-03,9117.998900923296,10242.493985262783,8939.300069691051,9588.7177734375,4064910,0.0,0.0,0.4717361339186702
2022-03-04,9588.718945031205,9745.625255040806,9013.395808329333,9078.7734375,3027250,0.0,0.0,0.3794490025769193
2022-03-07,8721.374780602533,8978.526760640289,8281.165458842985,8730.091796875,4208790,0.0,0.0,0.31634637333473387
2022-03-08,8734.450189985795,9763.058096590908,8717.016157670454,9588.7177734375,2850967,0.0,0.0,0.4717361339186702
2022-03-09,10024.56951364253,10643.47771839785,9976.625920316412,10442.986328125,2738187,0.0,0.0,0.6263373104620558
2022-03-10,10756.798851819758,11031.384884098787,9941.757771880417,10059.4375,2378817,0.0,0.0,0.5569245950289643
2022-03-11,10286.079577885015,10678.345324499274,9980.983997185036,10499.646484375,1541018,0.0,0.0,0.6365913772555906
2022-03-16,11022.666663581162,11175.214442634282,10595.532882232426,11035.7421875,2408673,0.0,0.0,0.7336112499738334
2022-03-17,11240.592797079387,11480.310751262934,11157.781140179617,11162.1396484375,2245582,0.0,0.0,0.7564860193491179
2022-03-18,11271.1016180391,11271.1016180391,10721.929613447868,11035.7421875,1741223,0.0,0.0,0.7336112499738334
2022-03-21,11040.10157488114,11127.271741283676,10870.119750396196,11000.875,431626,0.0,0.0,0.7273011637829274
2022-03-22,10996.516063852223,11096.761751315005,10900.628884539996,10979.08203125,528055,0.0,0.0,0.7233571831802986
2022-03-23,11057.535019285822,11057.535019285822,10678.3448156288,10752.439453125,901606,0.0,0.0,0.6823405625395343
2022-03-24,10634.759522517994,10721.929682538632,10294.7958984375,10294.7958984375,1625539,0.0,0.0,0.5995185604841425
2022-03-25,10390.683540331196,10408.117573116988,10055.078409204727,10198.9091796875,1262106,0.0,0.0,0.5821654699925259
2022-03-28,10373.250069812448,10721.930744427993,10294.79691802395,10486.5712890625,709883,0.0,0.0,0.6342250949340008
2022-03-29,10721.929509943182,11506.4609375,10643.4763671875,11506.4609375,1746144,0.0,0.0,0.8187995343508151
2022-03-30,11702.594372713113,11811.55707636966,11000.874561164952,11018.30859375,1382369,0.0,0.0,0.7304562068783804
2022-03-31,11175.215012608069,11231.875619146253,10586.81640625,10586.81640625,1382331,0.0,0.0,0.6523669461994807
2022-04-01,10682.702585835334,10830.891850591923,10504.003766570035,10665.2685546875,1201555,0.0,0.0,0.6665648168623317
2022-04-04,10904.987347456661,11157.780819140307,10565.023713123479,10748.0810546875,815638,0.0,0.0,0.6815518017656711
2022-04-05,10704.49634839689,10704.49634839689,10111.739221612697,10229.4189453125,1248368,0.0,0.0,0.5876869721428812
2022-04-06,10225.060741274825,10268.645825423482,9327.2080078125,9327.2080078125,2397789,0.0,0.0,0.4244094270869999
2022-04-07,9414.378123563878,9723.832219292135,9274.905855066636,9484.1142578125,1996899,0.0,0.0,0.4528055218793271
2022-04-08,9693.321998676944,9771.775144349689,9292.339254127359,9471.0380859375,1330388,0.0,0.0,0.4504390628244248
2022-04-11,9527.69884568118,9571.283927317416,9253.112831372893,9309.7734375,846649,0.0,0.0,0.42125420725823437
2022-04-12,9240.03700949929,9287.980597756126,9065.696688565342,9205.1689453125,1245288,0.0,0.0,0.40232341848557873
2022-04-13,9305.414788604003,9606.151847345773,9235.678659040694,9431.8115234375,586676,0.0,0.0,0.443340039126343
2022-04-14,9501.548344407127,9532.057903311186,9292.339940493575,9327.2080078125,495511,0.0,0.0,0.4244094270869999
